Thickness,Fourier_Number,Temp_Diff,Insulation_Efficiency
0.01,6.46616541353384,2.5850658910044,0.0038683733497077
0.01,6.48287385129491,2.6536769555889,0.0037683561968381
0.01,6.6499582289056,3.4823954309767,0.0028715865840644
0.01,6.66666666666667,3.5526846837898,0.0028147727395082
0.02,0.0041771094402673,0.0067070254427008,2.98194783527557
0.02,0.0083542188805346,0.0059148470012999,3.38132161247863
0.02,0.012531328320802,0.0029533508313015,6.77196890664898
0.02,0.0167084377610693,0.0006411292974988,31.1949556478298
0.02,0.0208855472013367,5.45946968983912e-05,366.33594719324
0.02,0.025062656641604,0.001018124886599,19.6439555335972
0.02,0.0292397660818713,0.0024841959283996,8.0508947669374
0.02,0.0334168755221387,0.0049138240978017,4.070149765627
0.02,0.037593984962406,0.0076210033293016,2.6243263696137
0.02,0.0417710944026733,0.0103281068161998,1.93646331858514
0.02,0.0459482038429407,0.0132528643941008,1.50910772232021
0.02,0.050125313283208,0.0160472060053998,1.24632287971315
0.02,0.0543024227234753,0.0188731072640991,1.05970891385991
0.02,0.0584795321637428,0.0219657993385987,0.91050635998735
0.02,0.06265664160401,0.0253792764553999,0.788044530550224
0.02,0.0668337510442772,0.0291490323978003,0.686129121785506
0.02,0.0710108604845444,0.0338521456446017,0.590804500546905
0.02,0.0751879699248122,0.0393772551993017,0.507907417588483
0.02,0.0793650793650794,0.0458574346592009,0.436134296404371
0.02,0.0835421888053467,0.0534257576216994,0.374351265949606
0.02,0.0877192982456139,0.0623711173181007,0.320661242895448
0.02,0.0918964076858811,0.0727888243043999,0.274767454909847
0.02,0.0960735171261489,0.0848219830150008,0.235787932433306
0.02,0.100250626566416,0.0986242772967998,0.202789825671544
0.02,0.104427736006683,0.114059458484,0.175347141445578
0.02,0.108604845446951,0.131133862833298,0.152515906783168
0.02,0.112781954887218,0.150068197237101,0.133272741115168
0.02,0.116959064327486,0.170953540636201,0.116990849827212
0.02,0.121136173767753,0.193650857678598,0.103278654377013
0.02,0.12531328320802,0.217635498045102,0.0918967731810704
0.02,0.129490392648287,0.243242415824,0.0822225019113081
0.02,0.133667502088554,0.270455456551499,0.073949330714249
0.02,0.137844611528822,0.299251242849898,0.0668334734704237
0.02,0.142021720969089,0.328831613779801,0.0608214026933335
0.02,0.146198830409357,0.3594742570669,0.0556368073841736
0.02,0.150375939849624,0.391069778884201,0.0511417682467408
0.02,0.154553049289892,0.423508785404799,0.0472245221096974
0.02,0.158730158730159,0.4569561564699,0.0437678751381861
0.02,0.162907268170426,0.491272974197098,0.0407105642900194
0.02,0.167084377610693,0.526271002397699,0.0380032339020764
0.02,0.171261487050961,0.5618488579521,0.0355967618638554
0.02,0.175438596491228,0.597902327589399,0.0334502795475564
0.02,0.179615705931496,0.633779642327301,0.03155670940543
0.02,0.183792815371763,0.664866960697299,0.0300812059889762
0.02,0.18796992481203,0.691086433651101,0.0289399401089924
0.02,0.192147034252297,0.717239224542801,0.0278846991570335
0.02,0.196324143692565,0.745184411111701,0.026838994082234
0.02,0.200501253132832,0.777979122244101,0.0257076307424671
0.02,0.204678362573099,0.811998485217799,0.0246305878201675
0.02,0.208855472013367,0.845620280739599,0.0236512775953145
0.02,0.213032581453634,0.874914681421298,0.0228593718046999
0.02,0.217209690893902,0.900505400196,0.0222097502087682
0.02,0.221386800334169,0.9221460729418,0.0216885378432472
0.02,0.225563909774436,0.9417737488155,0.0212365231300561
0.02,0.229741019214703,0.959083673454401,0.0208532378910847
0.02,0.233918128654971,0.9752137628128,0.0205083241876265
0.02,0.238095238095238,0.990475521987499,0.0201923213204379
0.02,0.242272347535506,1.0046662839041,0.0199071077833733
0.02,0.246449456975773,1.0182565009833,0.0196414164610652
0.02,0.25062656641604,1.0311036398484,0.0193966922694023
0.02,0.254803675856307,1.0434422373218,0.0191673283720371
0.02,0.258980785296575,1.0556037669857,0.0189465030587286
0.02,0.263157894736842,1.067761609397,0.0187307726968145
0.02,0.267335004177109,1.0801799647977,0.0185154332164878
0.02,0.271512113617377,1.0930561388983,0.0182973218742069
0.02,0.275689223057644,1.1066004553015,0.018073370478192
0.02,0.279866332497912,1.1210296492448,0.0178407413340703
0.02,0.284043441938179,1.1365146455539,0.0175976614804226
0.02,0.288220551378446,1.1525918904206,0.0173521956611214
0.02,0.292397660818713,1.1697781010577,0.0170972597126893
0.02,0.296574770258981,1.1882173984716,0.0168319366689344
0.02,0.300751879699248,1.2080539036685,0.0165555526448497
0.02,0.304928989139516,1.2291081746599,0.0162719607698762
0.02,0.309106098579783,1.2506119915923,0.0159921703409669
0.02,0.31328320802005,1.2731412721318,0.0157091757511805
0.02,0.317460317460317,1.296707894216,0.0154236741283141
0.02,0.321637426900585,1.3213237357828,0.0151363359776106
0.02,0.325814536340852,1.3464945883122,0.014853383128015
0.02,0.329991645781119,1.3717797635262,0.0145795998248213
0.02,0.334168755221387,1.3974407470636,0.0143118769379134
0.02,0.338345864661654,1.4233767414866,0.0140510937245691
0.02,0.342522974101922,1.4494869493575,0.0137979855623158
0.02,0.346700083542189,1.4761486447641,0.0135487710339606
0.02,0.350877192982456,1.5034254064371,0.0133029546490086
0.02,0.355054302422723,1.5312137778242,0.0130615334642687
0.02,0.359231411862991,1.5589339467525,0.0128292799330357
0.02,0.363408521303258,1.5829263292898,0.0126348267951126
0.02,0.367585630743526,1.603338261768,0.0124739741306654
0.02,0.371762740183793,1.6216941837182,0.01233278148297
0.02,0.37593984962406,1.6403676065465,0.0121923890231571
0.02,0.380116959064327,1.6585906155916,0.0120584307013375
0.02,0.384294068504595,1.6767637722076,0.0119277386185821
0.02,0.388471177944862,1.6953211680216,0.0117971747048611
0.02,0.392648287385129,1.7141594149378,0.0116675262672263
0.02,0.396825396825397,1.7306748175142,0.01155618594412
0.02,0.401002506265664,1.7453934770776,0.0114587342411105
0.02,0.405179615705932,1.7579121883692,0.0113771325623232
0.02,0.409356725146199,1.7678435467911,0.011313218319745
0.02,0.413533834586466,1.7747304620221,0.0112693169064176
0.02,0.417710944026733,1.7806713322029,0.0112317189805362
0.02,0.421888053467001,1.7852439600658,0.011202950659619
0.02,0.426065162907268,1.7884203924207,0.0111830529805854
0.02,0.430242272347536,1.7914678463134,0.0111640295644476
0.02,0.434419381787803,1.7948760987663,0.0111428304236415
0.02,0.43859649122807,1.7989026570573,0.0111178889649964
0.02,0.442773600668338,1.8036223366218,0.0110887959158125
0.02,0.446950710108605,1.8092210428441,0.0110544811973665
0.02,0.451127819548872,1.8161676100776,0.011012199473784
0.02,0.455304928989139,1.8242974748776,0.0109631243124655
0.02,0.459482038429407,1.8332742748448,0.010909442342823
0.02,0.463659147869674,1.8434848648343,0.0108490177389103
0.02,0.467836257309942,1.8548673824,0.0107824420170256
0.02,0.472013366750209,1.8671441886988,0.0107115455362544
0.02,0.476190476190476,1.8804556478268,0.0106357201368262
0.02,0.480367585630743,1.8947184535055,0.010555657999212
0.02,0.484544695071011,1.9096832513075,0.01047294098972
0.02,0.488721804511278,1.9254784461017,0.0103870287618601
0.02,0.492898913951546,1.9420676272409,0.0102983025510878
0.02,0.497076023391813,1.959414384078,0.0102071313564491
0.02,0.50125313283208,1.9774823059658,0.0101138705209461
0.02,0.505430242272348,1.9962302843432,0.0100188841722639
0.02,0.509607351712615,2.0156106584314,0.0099225512210599
0.02,0.513784461152882,2.0355941176478,0.0098251413808911
0.02,0.517961570593149,2.0561430301205,0.009726949782685
0.02,0.522138680033417,2.0772197639776,0.0096282542400341
0.02,0.526315789473684,2.0987866873473,0.0095293152565582
0.02,0.530492898913952,2.1198428152634,0.009434661785296
0.02,0.534670008354219,2.1363858931741,0.0093616045976999
0.02,0.538847117794486,2.1501915290344,0.0093014969736121
0.02,0.543024227234753,2.163685103902,0.0092434892507841
0.02,0.547201336675021,2.1788209129689,0.0091792766816927
0.02,0.551378446115288,2.1964148745464,0.0091057478401617
0.02,0.555555555555556,2.2145075475981,0.0090313532783812
0.02,0.559732664995822,2.2322500004264,0.0089595699389314
0.02,0.563909774436089,2.2473808214433,0.0088992483201648
0.02,0.568086883876356,2.2603146870929,0.0088483254629128
0.02,0.572263993316622,2.2697542504709,0.0088115266204923
0.02,0.576441102756895,2.2759669047043,0.0087874740000221
0.02,0.580618212197161,2.2802423401283,0.0087709975593535
0.02,0.584795321637428,2.2819441725752,0.0087644563089507
0.02,0.588972431077694,2.28267462138,0.008761651710093
0.02,0.593149540517961,2.2824640376732,0.0087624600738018
0.02,0.597326649958228,2.2817030865759,0.0087653823662103
0.02,0.601503759398494,2.2807716780517,0.0087689619230472
0.02,0.605680868838761,2.2800623032915,0.0087716901293126
0.02,0.609857978279033,2.2794396463342,0.0087740862242894
0.02,0.6140350877193,2.2793155724311,0.008774563839209
0.02,0.618212197159567,2.279426840921,0.0087741355155399
0.02,0.622389306599833,2.2800338658302,0.0087717995332133
0.02,0.6265664160401,2.2814792114249,0.0087662424885778
0.02,0.630743525480367,2.2839567418448,0.0087567332750118
0.02,0.634920634920633,2.2876603212293,0.0087425566699748
0.02,0.6390977443609,2.2926857454676,0.008723393530726
0.02,0.643274853801172,2.2980801849409,0.0087029165174731
0.02,0.647451963241439,2.3046435745011,0.0086781314999346
0.02,0.651629072681706,2.3124748335838,0.0086487427709665
0.02,0.655806182121972,2.3216728816247,0.0086144780163879
0.02,0.659983291562239,2.3323366380594,0.0085750914656302
0.02,0.664160401002506,2.3438866396172,0.008532835872671
0.02,0.668337510442772,2.3557511515626,0.008489861073286
0.02,0.672514619883039,2.368506540529,0.0084441396541522
0.02,0.676691729323305,2.3821288850002,0.0083958513437018
0.02,0.680868838763578,2.3965942634604,0.0083451756122967
0.02,0.685045948203844,2.4118787543937,0.0082922907976058
0.02,0.689223057644111,2.427992072534,0.0082372591847578
0.02,0.693400167084378,2.4449077353384,0.0081802677912636
0.02,0.697577276524644,2.4626021560929,0.0081214904935076
0.02,0.701754385964911,2.4810566104403,0.0080610816842469
0.02,0.705931495405178,2.4977491583744,0.0080072091838944
0.02,0.710108604845444,2.5083156269212,0.0079734782119699
0.02,0.714285714285717,2.5166037348882,0.0079472185957351
0.02,0.718462823725983,2.5255780538173,0.0079189791698462
0.02,0.72263993316625,2.5373669463118,0.0078821867010883
0.02,0.726817042606517,2.5513530137865,0.0078389779430474
0.02,0.730994152046783,2.5650565041269,0.0077970991936521
0.02,0.73517126148705,2.5774735352124,0.0077595365099847
0.02,0.739348370927317,2.5871898879843,0.0077303950873053
0.02,0.743525480367583,2.5940666101488,0.0077099022522219
0.02,0.747702589807856,2.5983353813899,0.0076972357545705
0.02,0.751879699248122,2.5997152914011,0.0076931501176889
0.02,0.756056808688389,2.5994532640462,0.0076939255945186
0.02,0.760233918128656,2.5974173250522,0.0076999563401303
0.02,0.764411027568922,2.5944053922326,0.0077088954794335
0.02,0.768588137009189,2.5907189122541,0.00771986490136
0.02,0.772765246449456,2.586524425555,0.0077323839676126
0.02,0.776942355889722,2.5822359246339,0.0077452256818228
0.02,0.781119465329989,2.5774738291553,0.0077595356250637
0.02,0.785296574770261,2.572769123609,0.0077737251339306
0.02,0.789473684210528,2.5685283838455,0.007786559854969
0.02,0.793650793650794,2.5650362835537,0.0077971606593772
0.02,0.797827903091061,2.5625774964224,0.0078046420168451
0.02,0.802005012531328,2.5614366961407,0.0078081180105422
0.02,0.806182121971594,2.5603206979139,0.0078115214302238
0.02,0.810359231411861,2.560269852139,0.0078116765634258
0.02,0.814536340852128,2.561502601004,0.007807917115587
0.02,0.8187134502924,2.564190063207,0.007799733836807
0.02,0.822890559732667,2.5685033574463,0.0077866357238811
0.02,0.827067669172933,2.5744453122064,0.0077686637603729
0.02,0.8312447786132,2.580406822579,0.0077507158270535
0.02,0.835421888053467,2.5875380789896,0.0077293548498462
0.02,0.839598997493733,2.5958709775282,0.007704543166103
0.02,0.843776106934,2.6054374142845,0.0076762542405926
0.02,0.847953216374267,2.6162692853485,0.0076444730334155
0.02,0.852130325814539,2.6281924390391,0.0076097928381957
0.02,0.856307435254805,2.6405253884044,0.0075742502184709
0.02,0.860484544695072,2.6537234410379,0.0075365803725869
0.02,0.864661654135339,2.6677486593305,0.0074969581298634
0.02,0.868838763575606,2.6825631056732,0.0074555562020901
0.02,0.873015873015872,2.698128842457,0.007412544458695
0.02,0.877192982456139,2.7132279527382,0.0073712936577319
0.02,0.881370091896406,2.7231920133134,0.0073443223622212
0.02,0.885547201336678,2.7304627918781,0.0073247656256261
0.02,0.889724310776944,2.737399797282,0.0073062035073788
0.02,0.893901420217211,2.7467262362521,0.0072813954794744
0.02,0.898078529657478,2.7587822994691,0.0072495752940885
0.02,0.902255639097745,2.7720695465826,0.007214826202559
0.02,0.906432748538011,2.7844673602171,0.007182702259595
0.02,0.910609857978278,2.7945664157599,0.0071567452779831
0.02,0.914786967418544,2.8021071865823,0.0071374857092436
0.02,0.918964076858811,2.8055093833294,0.0071288301934906
0.02,0.923141186299083,2.806666618161,0.0071258908594938
0.02,0.92731829573935,2.8049517636361,0.007130247392944
0.02,0.931495405179617,2.8009741882357,0.0071403728331383
0.02,0.935672514619883,2.7958493690128,0.0071534612063388
0.02,0.93984962406015,2.7896842819867,0.0071692700601076
0.02,0.944026733500417,2.782938208214,0.0071866489672565
0.02,0.948203842940683,2.7760810510256,0.0072044006037255
0.02,0.95238095238095,2.7691259232129,0.0072224956735787
0.02,0.956558061821222,2.7623642888129,0.0072401746869508
0.02,0.960735171261489,2.7558116585248,0.0072573900099929
0.02,0.964912280701755,2.7494641648987,0.0072741446334642
0.02,0.969089390142022,2.7438117467475,0.0072891298113684
0.02,0.973266499582289,2.7390822761207,0.007301715678408
0.02,0.977443609022556,2.7355036250678,0.0073112679569212
0.02,0.981620718462822,2.7333036656382,0.0073171525913606
0.02,0.985797827903089,2.7315177679635,0.0073219366297262
0.02,0.989974937343361,2.7309131800904,0.0073235576091576
0.02,0.994152046783628,2.7316567500164,0.0073215641020343
0.02,0.998329156223894,2.7338808758549,0.007315607705016
0.02,1.00250626566416,2.7377179557195,0.0073053544314954
0.02,1.00668337510443,2.7426532135661,0.0072922088367108
0.02,1.01086048454469,2.7481057023592,0.007277740438743
0.02,1.01503759398496,2.7546869223507,0.0072603531957573
0.02,1.01921470342523,2.762402705304,0.0072400739984791
0.02,1.02339181286549,2.7712588829826,0.0072169367224453
0.02,1.02756892230577,2.7812612871501,0.0071909820527842
0.02,1.03174603174603,2.7918358481888,0.0071637449647961
0.02,1.0359231411863,2.8032235942674,0.0071346431447352
0.02,1.04010025062657,2.8154146728842,0.0071037492958404
0.02,1.04427736006683,2.8283665290173,0.0070712193044332
0.02,1.0484544695071,2.8420366076451,0.0070372070318165
0.02,1.05263157894737,2.8550749179039,0.007005070120781
0.02,1.05680868838763,2.8628022855525,0.0069861618110802
0.02,1.06098579782791,2.8681408859711,0.0069731581519672
0.02,1.06516290726817,2.8730891719595,0.0069611483678244
0.02,1.06934001670844,2.8806741725044,0.0069428192160352
0.02,1.07351712614871,2.8906844531975,0.0069187766163398
0.02,1.07769423558897,2.902080683923,0.006891607153032
0.02,1.08187134502924,2.9121585489531,0.0068677579409918
0.02,1.08604845446951,2.9202275756975,0.0068487812958286
0.02,1.09022556390977,2.9254929827544,0.0068364546139398
0.02,1.09440267335004,2.9269051327086,0.0068331562155865
0.02,1.09857978279031,2.9262958701432,0.0068345788968431
0.02,1.10275689223058,2.9226320159393,0.0068431468248226
0.02,1.10693400167084,2.9173293611871,0.0068555852027149
0.02,1.11111111111111,2.9107458587987,0.006871091112109
0.02,1.11528822055138,2.9032115707532,0.0068889226680821
0.02,1.11946532999164,2.895224903905,0.0069079262108531
0.02,1.12364243943191,2.88716862531,0.0069272019045484
0.02,1.12781954887218,2.8790044834892,0.0069468457290351
0.02,1.13199665831245,2.8711632101136,0.0069658178711507
0.02,1.13617376775272,2.8633010673029,0.0069849448346132
0.02,1.14035087719298,2.855880028263,0.0070030952988471
0.02,1.14452798663325,2.8492253874534,0.007019451703635
0.02,1.14870509607352,2.8435718916702,0.0070334075458358
0.02,1.15288220551378,2.839154287709,0.0070443512304287
0.02,1.15705931495405,2.8358812787774,0.0070524814101605
0.02,1.16123642439432,2.8331559308855,0.0070592655285828
